#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-26-04-08-43
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1302203841.644573	CsKefITwUNZwj2Yzh	196.175.181.32	49453	210.234.250.63	80	tcp	-	0.002027	576	0	OTH	F	F	0	^cCD	1	628	0	0	-	6
1302203844.772757	CuzhAD2FxIwaUUQa9j	196.175.181.32	49637	210.234.250.63	80	tcp	-	0.005451	636	0	OTH	F	F	0	^cCD	1	688	0	0	-	6
1302203844.772670	ClTlJRPFNGbGMCKmf	196.175.181.32	49636	210.234.250.63	80	tcp	-	0.005221	594	0	OTH	F	F	0	^cCD	1	646	0	0	-	6
1302203841.654844	Cy2Uah2Upg9LVeJO0e	196.175.181.32	49470	210.234.250.63	80	tcp	-	0.004680	592	0	OTH	F	F	0	^cCD	1	644	0	0	-	6
1302203822.200232	CsoUYL1ny7S0YPIlh2	196.175.181.32	49416	210.234.250.63	80	tcp	-	0.173249	492	10092	OTH	F	F	0	^cCDd	1	544	7	9940	-	6
1302203842.055967	CuEMsJ164FEKN7M7Kf	196.175.181.32	49580	210.234.250.63	80	tcp	-	0.000967	604	0	OTH	F	F	0	^cCD	1	656	0	0	-	6
1302203841.992006	Ca7bi44YF4c3IIRkO1	196.175.181.32	49553	210.234.250.63	80	tcp	-	0.002932	594	0	OTH	F	F	0	^cCD	1	646	0	0	-	6
1302203841.930064	CMNijh2MiuUqDx9l87	196.175.181.32	49509	210.234.250.63	80	tcp	-	0.005270	598	0	OTH	F	F	0	^cCD	1	650	0	0	-	6
1302203841.654728	CZ3tGQ12RqY0SKIzed	196.175.181.32	49471	210.234.250.63	80	tcp	-	0.004499	601	0	OTH	F	F	0	^cCD	1	653	0	0	-	6
1302203841.629756	CCliqw1JmKSzU04ah7	196.175.181.32	49449	210.234.250.63	80	tcp	-	0.001297	574	0	OTH	F	F	0	^cCD	1	626	0	0	-	6
1302203841.628865	C37QzxgtOStpzI2Fa	196.175.181.32	49447	210.234.250.63	80	tcp	-	0.001303	572	0	OTH	F	F	0	^cCD	1	624	0	0	-	6
1302203841.625771	CsCKUq4BfQexDuPSb8	196.175.181.32	49446	210.234.250.63	80	tcp	-	0.001171	574	0	OTH	F	F	0	^cCD	1	626	0	0	-	6
1302203841.628854	COFm701aq4Nv2enI39	196.175.181.32	49448	210.234.250.63	80	tcp	-	0.001171	578	0	OTH	F	F	0	^cCD	1	630	0	0	-	6
1302203841.625621	CDpZUl1xgLjakafb99	196.175.181.32	49445	210.234.250.63	80	tcp	-	0.001032	635	0	OTH	F	F	0	^cCD	1	687	0	0	-	6
1302203842.254083	Cm7KF8TyQ3dtc3tck	196.175.181.32	49612	210.234.250.63	80	tcp	-	0.003932	599	0	OTH	F	F	0	^cCD	1	651	0	0	-	6
1302203818.459712	CDUBhR24id14rJJuCg	196.175.181.32	49404	210.234.250.63	80	tcp	-	0.169506	474	12312	OTH	F	F	0	^cCDdC	1	526	9	12780	-	6
1302203841.654716	CpTQ1a2uVp1XgvDrs6	196.175.181.32	49469	210.234.250.63	80	tcp	-	0.004218	591	0	OTH	F	F	0	^cCD	1	643	0	0	-	6
1302203841.673914	CLkiHf2KwifT27Fkmd	196.175.181.32	49488	210.234.250.63	80	tcp	-	0.001907	600	0	OTH	F	F	0	^cCD	1	652	0	0	-	6
1302203841.961908	CNAAt04b1CfJKhJezd	196.175.181.32	49537	210.234.250.63	80	tcp	-	0.016726	575	0	OTH	F	F	0	^cCD	1	627	0	0	-	6
1302203839.310375	CkREKPU4cfLq1Q0Eg	196.175.181.32	49424	210.234.250.63	80	tcp	-	1.528773	678	473	OTH	F	F	0	^cCDd	1	682	1	525	-	6
1302203841.987899	CG4UFy4SR2IGhmFf86	196.175.181.32	49548	210.234.250.63	80	tcp	-	0.005778	604	0	OTH	F	F	0	^cCD	1	656	0	0	-	6
1302203818.836118	CDUjYbhKwmGpwbYs2	196.175.181.32	49408	210.234.250.63	80	tcp	-	0.129206	437	1368	OTH	F	F	0	^cCDd	1	489	1	1420	-	6
1302203822.592483	CgU4QXmlrNnrkAXk1	196.175.181.32	49420	210.234.250.63	80	tcp	-	2.134962	446	1368	OTH	F	F	0	^cCDd	1	498	1	1420	-	6
1302203842.028431	CkMoFR36pBL7bWkSw2	196.175.181.32	49572	210.234.250.63	80	tcp	-	0.013091	604	0	OTH	F	F	0	^cCD	1	656	0	0	-	6
1302203845.425322	Chglkk15M54lyIPNXl	196.175.181.32	49649	210.234.250.63	80	tcp	-	0.126778	437	1368	OTH	F	F	0	^cCDd	1	489	1	1420	-	6
1302203844.769553	CBTYRXblyUwEXSREg	196.175.181.32	49635	210.234.250.63	80	tcp	-	0.008097	575	0	OTH	F	F	0	^cCD	1	627	0	0	-	6
1302203840.848105	C8ZXbD4b9A3NgY35Rd	196.175.181.32	49429	210.234.250.63	80	tcp	-	0.784282	559	19967	OTH	F	F	0	^cCDdC	1	611	14	19327	-	6
1302203841.660123	CcTV6c2QqFmacnxJL7	196.175.181.32	49477	210.234.250.63	80	tcp	-	0.003387	599	0	OTH	F	F	0	^cCD	1	651	0	0	-	6
1302203842.027844	C9zVd03NfYPMqRJQgk	196.175.181.32	49573	210.234.250.63	80	tcp	-	0.008387	607	0	OTH	F	F	0	^cCD	1	659	0	0	-	6
1302203841.928293	CGPeVc3jc7MY0aXfC2	196.175.181.32	49507	210.234.250.63	80	tcp	-	0.005864	608	0	OTH	F	F	0	^cCD	1	660	0	0	-	6
1302203819.017406	CFoEah4Q7JOZ0YzHGg	196.175.181.32	49412	210.234.250.63	80	tcp	-	0.001320	443	0	OTH	F	F	0	^cCDcCcC	1	495	0	0	-	6
1302203841.987915	CC9w4I2OINyvOdzZA	196.175.181.32	49549	210.234.250.63	80	tcp	-	0.005991	622	0	OTH	F	F	0	^cCD	1	674	0	0	-	6
#close	2026-03-26-04-08-43
